# k=16
# n=200000
215.7819 424.9170
440.0926 543.0930
655.9890 339.8211
908.0032 395.2217
230.4092 668.0503
250.7119 681.1369
648.5813 597.5618
807.0919 588.1600
108.0309 808.8644
261.1187 800.1341
643.7875 783.2667
819.8014 937.7066
317.6151 90.6763
487.7127 236.9834
465.1821 157.9703
720.0241 73.3509
211.6640 528.9468
346.9353 511.1532
658.3979 290.3070
907.4874 430.3378
328.0927 664.7856
471.9159 553.0779
692.0041 729.5220
908.4380 581.1074
277.0548 795.5005
282.7366 662.8105
473.3827 710.0908
698.2467 799.1420
259.7834 211.2307
376.6334 244.7727
541.3950 189.3216
877.1296 170.4374
104.1767 519.8234
465.9076 360.0798
561.2920 408.7993
828.9423 317.1541
50.8102 512.6985
484.9541 493.0432
587.9963 508.5899
712.7862 501.2292
171.1242 700.4827
258.2448 683.0208
500.4699 797.0825
667.9153 656.7286
184.4069 172.3229
461.0330 65.3348
570.9910 168.9826
657.9990 339.6580
115.6731 278.2813
392.3758 299.4277
636.7355 353.9077
687.1837 265.5674
268.3029 532.5267
486.3518 589.6212
729.8757 540.1644
724.9918 529.7442
294.4008 838.7312
353.4217 678.1148
654.7196 940.7802
827.6773 651.0969
59.0905 77.1603
301.1002 60.9818
466.1831 246.2935
920.0903 110.2066
342.1542 393.0634
491.0766 525.2127
732.0270 260.2635
741.4169 432.0797
333.9618 476.3338
338.0301 704.9717
484.4021 566.9590
750.2546 654.0143
328.5558 702.3893
471.9383 870.1853
700.6972 816.0010
927.0509 758.8476
174.4168 118.8214
483.8395 194.1845
530.8372 100.9229
866.1887 231.7114
263.1881 366.0399
396.1342 296.1668
663.2092 256.8861
790.0784 477.5354
253.1993 479.1262
321.1513 703.0965
642.7139 713.5601
911.6774 584.9713
319.0683 869.8573
350.1135 761.0279
471.6170 769.7999
936.7073 681.4990
220.6684 83.0396
274.2667 244.7417
522.2061 64.6460
695.8019 243.3670
225.6672 253.4973
318.9774 540.1746
516.0245 418.7351
775.8865 484.3445
231.3060 686.5924
410.5660 506.4480
503.2829 473.7384
897.6540 483.7596
57.1984 939.9246
309.7770 917.9851
475.7317 789.5704
716.8258 898.8416
234.6264 242.5416
478.4205 311.5101
553.8146 230.9320
783.6790 83.2833
300.6137 428.3189
494.4405 311.7963
611.7546 389.2522
868.4026 273.1716
153.8448 595.3624
271.4581 615.8107
670.5954 576.8555
844.5230 631.7608
114.2501 755.1638
548.7232 750.5610
579.2489 675.2562
715.3660 699.5849
329.2801 267.9089
512.4164 345.9725
633.6430 329.4037
810.7150 175.6220
334.4162 520.9276
534.8812 395.2572
682.0375 372.0944
949.1906 526.0915
137.6131 730.2586
305.3756 478.7602
666.7076 538.2892
805.8370 641.7754
62.1686 873.5555
332.7950 779.7183
553.4366 872.6267
874.0375 736.1909
81.0085 139.8000
373.3242 73.2673
495.9635 278.8191
860.1272 342.9210
343.8953 512.8431
361.7742 298.4037
543.5820 388.9461
807.7821 412.6222
157.9143 705.8082
335.5561 588.9474
716.0434 692.1414
739.2196 522.7810
292.0011 653.0174
289.4439 809.2590
610.7509 699.7188
665.0779 711.1818
280.9992 189.7243
543.7869 285.6607
743.7707 60.5371
705.5118 53.9564
179.7072 351.4807
265.3788 413.8047
478.1453 343.4846
724.1698 490.6381
175.4656 528.1065
263.2023 578.8689
638.2453 652.5679
923.7657 692.5696
124.2120 690.6996
477.4931 886.8521
602.6491 899.2990
815.5573 733.8780
100.6214 55.1140
442.9280 319.0923
721.8484 190.2461
849.6460 328.5858
294.2028 430.7943
374.3283 405.5229
501.2373 304.8848
855.1365 547.6339
214.1200 572.4437
355.5704 586.4675
690.8839 585.7548
937.7787 496.5915
144.4720 806.5995
373.5629 905.3203
698.2803 929.3978
833.7391 659.1788
222.3526 214.9244
396.2762 133.9548
662.8187 323.4872
680.7372 250.6077
161.3907 404.4379
518.7103 538.0962
643.0662 308.5261
926.2127 304.3388
164.9910 698.4530
344.8589 531.2663
734.9741 733.1411
745.2183 567.7605
134.5843 689.4544
325.0672 944.0513
473.7785 718.9256
709.9984 673.8596
207.8749 272.9057
501.4851 239.3351
695.3427 51.6098
734.6587 338.3511
70.8138 330.2869
394.8528 330.3589
613.8386 264.1411
720.7831 537.2700
93.2650 721.6476
303.3735 747.8450
652.3792 644.0793
692.6638 466.3729
277.8401 702.8456
306.8795 896.8079
712.4456 664.6400
938.2297 810.4150
164.7156 82.1182
366.9595 346.2552
534.2303 89.3940
693.5759 88.0722
155.7256 524.4892
273.0891 307.5933
731.7925 549.0697
943.9771 323.7841
156.3115 735.2513
395.5228 661.0235
543.9815 456.4027
753.6112 674.4528
284.5810 820.6608
389.2205 811.4394
582.6862 810.3308
899.8929 710.1371
228.2933 329.8376
504.5032 103.8371
739.0351 302.0128
700.3755 129.7675
110.7073 265.9192
543.5116 372.7875
711.8046 284.3706
654.1769 510.9336
288.2024 747.4681
455.6416 607.5697
679.8110 477.7586
812.1144 582.3573
93.9014 830.1156
346.9493 801.9163
562.0529 745.4385
757.5319 830.3110
344.1499 330.8453
508.6558 300.5678
536.0381 343.0155
730.9263 86.9538
200.2421 469.6646
352.3040 443.5833
534.7177 540.0797
785.8709 393.3582
209.4292 712.4703
545.9593 608.5438
582.4666 635.3401
670.7836 577.6439
304.2438 883.2228
267.8058 906.3446
565.2074 944.3817
759.9847 714.3951
214.6114 315.1544
379.3283 310.2418
663.4092 158.4560
740.1813 201.5996
169.7038 361.7627
445.5159 512.5386
625.3247 293.8594
715.9738 361.2764
234.4043 491.8555
274.4649 546.1933
534.8939 458.8471
811.6384 726.3947
210.3084 871.2240
498.5235 901.3091
723.9141 782.4194
854.7305 686.2183
313.9936 163.4715
392.6057 317.0896
536.0270 106.9733
897.0769 229.6547
75.4513 258.4149
355.3813 252.2453
699.7291 305.0979
732.2516 366.6323
203.5144 579.7046
438.5978 647.9528
580.8628 479.1115
943.7336 657.3644
75.0629 782.5052
476.0717 947.5334
469.8022 652.8477
793.9819 776.6308
318.3225 297.9460
349.4723 175.6286
624.8570 315.2494
710.5803 167.5614
76.5374 442.3838
257.9675 530.5137
607.1178 422.1710
675.5849 319.6705
190.6335 707.2096
411.7154 535.3857
744.6225 648.4348
808.5142 510.7112
139.5675 919.9554
289.8686 809.4745
635.9892 756.4578
880.6117 922.9870
307.2621 271.3990
311.0741 67.9628
579.8485 143.6270
708.1727 311.4127
114.8213 496.8303
531.2924 285.9192
724.0732 369.1444
713.5853 305.9410
61.3136 599.6271
365.2978 705.4332
699.9036 467.0978
770.3946 566.7577
103.2897 725.2116
329.0055 858.2375
552.0621 683.3465
716.1248 782.6528
219.4514 123.6474
459.8861 114.6254
651.2422 232.8075
702.7282 275.3165
168.2702 411.8605
429.3312 438.4402
582.7022 266.7954
886.0091 507.8898
197.0492 623.6978
330.5417 719.6023
655.6999 516.5655
895.2386 745.8361
153.7866 948.6582
394.9384 703.6166
665.0640 751.6616
869.7000 825.0338
82.2954 208.4229
505.2512 193.3396
611.7964 308.9416
783.9963 197.8068
224.8430 497.1571
310.9354 278.0674
678.3578 415.7755
740.8244 517.6462
315.3806 612.4420
546.5299 700.7890
674.4149 537.3846
653.2460 653.5780
270.5349 755.2001
393.6283 820.1516
524.9498 859.2856
818.7529 765.6584
82.8812 216.1841
345.9029 267.4638
501.7608 168.3182
708.8648 172.4821
222.9134 282.0716
266.4408 394.6804
510.4634 401.5292
700.1525 280.2371
211.2547 726.9562
510.5619 604.6578
569.1929 469.8233
732.9070 544.2733
332.4621 685.1609
534.3905 793.0197
580.2139 728.6812
938.7627 705.8250
221.4030 203.2268
309.8532 116.8873
745.6265 287.2394
870.0333 320.8689
79.5665 461.0634
475.1554 317.6109
587.1170 542.3253
748.0305 478.7046
99.5837 650.1540
330.8334 602.6398
561.7137 711.0973
873.4568 601.2454
256.1714 778.2989
491.2839 727.2378
613.2446 825.6926
766.4231 663.9773
100.9874 242.1411
313.4048 277.4438
601.4705 335.9398
904.3490 268.2112
161.7521 263.0539
416.9932 473.7014
726.3200 310.8021
697.5364 544.1427
271.8370 595.3823
471.5447 494.8294
613.2136 650.5907
831.1351 498.3489
91.0358 837.4489
515.3052 691.4349
452.1300 674.8427
885.5640 767.2341
186.7345 348.2073
433.3436 128.9958
660.2889 50.5937
734.4599 259.5891
101.2490 259.8026
405.4718 348.3442
741.3602 280.4837
890.6528 366.5436
291.6253 583.5302
450.2250 547.9864
517.3757 585.7274
890.0618 553.5918
118.9706 774.7595
278.7676 744.7188
621.8520 813.6562
829.2351 737.0052
57.4384 57.9491
351.7002 108.9383
620.6909 129.6076
878.5758 230.4116
248.6995 470.6580
406.4835 377.9715
542.5272 268.8780
888.3286 400.0310
79.9173 727.9879
424.6007 637.0673
581.5954 487.8366
949.8597 500.4530
159.8739 949.8005
286.6310 799.8481
593.8974 724.2919
927.3850 774.2569
53.4764 192.0651
251.4125 262.5492
710.7108 321.7027
664.3798 252.5675
141.4179 391.7917
340.1337 341.5037
489.8217 437.7181
676.5703 539.2571
63.1474 739.2224
307.4664 475.0408
673.4419 609.2654
880.6783 602.5373
239.1623 674.8042
452.1554 803.7349
738.6676 651.8579
670.4906 852.8760
327.8487 176.5134
463.2813 218.1605
567.2701 189.6249
830.4902 58.6651
141.6856 471.4190
327.4369 391.9447
527.0170 357.2838
845.1631 473.1093
337.0475 593.0425
310.8284 551.0773
467.5481 521.8675
825.3630 633.3287
122.4435 704.4781
279.4161 703.5927
600.4232 726.5527
915.1110 819.4547
152.0503 179.3228
261.9981 269.8663
675.3263 159.0902
867.6470 131.7439
115.8500 318.4706
309.0051 431.7585
642.6331 468.3213
681.1301 479.8798
193.4820 563.5438
400.9226 579.8299
510.0263 568.5053
843.8213 664.5669
324.5050 708.3152
517.2996 890.1045
663.8905 943.8506
691.3643 882.9788
319.8211 86.6109
428.4008 334.1017
537.9056 306.5807
921.8953 180.5302
93.5581 314.6641
498.9485 376.6485
544.7019 382.8733
928.4564 326.1943
55.4866 734.7603
345.0747 565.6452
742.7610 534.5702
675.7218 716.3153
123.1609 716.4749
531.2977 718.8045
720.3387 749.9337
740.9732 714.7482
212.6915 218.0393
369.5027 202.2285
539.4298 301.2982
930.1609 275.9227
295.9321 271.2205
325.1044 311.1112
496.4481 540.5313
921.5791 524.2477
217.3496 484.9515
378.1106 466.8676
721.3928 529.6520
736.4425 733.7306
110.1521 926.7776
343.3441 849.4478
482.0112 919.5112
769.5885 753.5146
246.3112 228.0177
325.2927 87.2540
622.6418 57.4017
911.4377 153.1258
100.8769 348.3671
284.1427 344.9930
612.9652 372.0730
750.2646 337.2371
195.9513 683.6081
381.3174 680.3720
594.8007 486.1012
701.0709 704.2926
193.7873 764.7296
404.6945 903.8669
562.5986 758.4772
759.7907 653.2415
213.4511 193.7485
398.7362 185.4779
591.7401 264.6397
705.8420 344.4157
84.3992 509.9010
302.5172 488.5612
528.1559 273.4697
812.2035 501.6937
303.6460 713.0937
543.9124 465.9471
563.7112 482.0748
876.5505 585.4503
273.2218 888.7176
549.6954 853.0558
712.5625 814.5460
674.2039 917.3280
77.3189 75.7303
499.0981 134.1683
648.7203 58.5857
713.2383 264.7045
61.2968 403.1853
531.2486 314.2953
661.4346 473.1543
835.9932 479.8972
259.4545 454.2819
307.5459 610.9234
740.9581 515.0875
826.0573 488.4982
304.0497 783.5432
406.5905 850.8028
490.9578 868.6417
889.9684 907.8701
134.4276 120.2961
299.4870 319.8140
581.4094 166.9480
806.1382 259.5568
145.4255 350.8920
479.8651 483.0057
538.7875 272.0974
928.4207 468.9112
228.2663 571.3950
537.6462 579.1886
514.9634 480.1045
755.3138 630.2293
159.3601 934.1312
444.9446 787.4562
648.0894 830.5255
835.2785 798.5649
206.9080 197.3739
499.4057 107.5625
685.6392 139.4932
904.6323 71.8390
195.4983 382.8783
463.4683 310.7218
528.7333 289.8852
818.4351 422.9640
50.1556 503.3628
309.8898 737.1650
586.5044 619.6628
736.8932 647.9082
293.8930 851.3613
250.4360 781.8508
596.6490 663.3658
886.9855 745.6548
138.0089 237.5754
425.4398 198.9307
707.7900 205.6591
752.9522 69.3166
215.8646 359.0441
410.9779 354.2264
452.0649 261.3394
697.3680 278.1838
305.4211 624.2237
321.5531 663.2041
640.3402 468.6050
875.3791 518.6540
349.2019 692.5637
335.7519 724.7368
708.6575 895.5773
823.8191 694.6958
178.5978 260.5989
267.3725 326.2808
702.4066 329.5105
859.5776 235.2918
342.5172 330.0729
341.6649 286.9537
504.1163 489.5402
678.5693 473.2385
168.8800 713.2847
477.8898 656.0485
703.5025 462.7596
729.6297 560.5776
178.7989 851.0991
513.7579 872.0134
728.6093 858.7913
756.9446 802.3501
274.5597 294.4707
360.9703 156.6083
634.3506 118.5139
914.8906 50.0222
244.6106 395.6882
308.5017 421.0566
592.2458 538.6344
915.3881 425.9728
311.4179 715.0993
299.5521 698.2149
700.0045 747.2520
877.8913 567.6144
111.9149 845.8531
313.2137 877.1866
622.3029 897.7322
756.9488 740.8987
321.3275 248.7516
363.4704 218.1951
580.6597 242.8836
805.0342 135.6716
343.9003 515.5839
477.6022 333.4654
508.2726 469.3198
896.7041 445.8193
114.0497 666.1146
406.9662 562.0048
626.6854 584.6315
844.6349 675.4909
344.8234 683.3466
421.3260 933.6200
647.1037 823.8956
905.8929 659.3991
287.8046 236.9644
425.2722 143.2060
635.7694 87.6108
807.6490 127.3291
329.4932 491.4012
391.8519 476.4952
565.4406 407.0817
698.4496 507.3641
279.2163 678.0008
274.9795 695.8317
453.6105 619.5417
796.3421 467.7720
176.5204 916.1345
437.2805 744.3449
694.3054 756.6246
919.1193 770.2606
73.2807 341.5168
271.3195 125.9198
681.3154 84.5523
813.2408 307.7166
226.9880 354.4378
477.4050 497.6777
623.8111 438.0737
746.7083 372.2379
347.5589 741.5503
250.5113 508.8809
517.5820 687.8667
710.1821 500.8112
279.7653 700.6624
543.2129 786.6124
719.5746 895.9152
712.1497 885.6920
174.4788 116.6473
263.8153 260.9606
618.3134 140.9512
899.8410 109.1120
183.4236 276.1791
355.1192 515.4054
600.0226 296.0703
720.9654 443.3039
133.3194 716.1512
268.1698 710.6701
636.5823 696.6701
756.2651 470.7396
101.6482 838.0443
257.7729 683.0555
684.6863 913.4080
906.8353 901.2290
216.5113 312.5803
459.2753 217.2190
577.7068 57.3046
676.8883 124.8991
188.2716 286.3119
541.1404 422.9488
672.1177 517.8125
717.8707 515.8451
337.4141 530.2397
287.6428 690.0091
716.9301 689.5506
772.4944 630.6439
84.1630 720.3500
375.6610 873.4185
476.6359 928.4860
658.9462 940.9017
121.0862 295.6573
495.4142 336.3261
591.0575 259.6386
737.6112 299.8574
82.6566 515.1226
427.6958 268.5729
732.3958 344.8023
670.4417 327.7124
58.1927 534.3919
462.9798 746.5557
639.4083 706.2017
896.6869 664.4154
165.3140 725.5358
296.8096 814.0905
511.2500 871.9771
746.1464 823.7788
213.9362 238.3771
296.5937 126.8774
656.5958 113.9440
851.4475 339.5130
166.7391 538.4975
434.2813 533.3187
607.8696 475.8389
854.7645 308.5699
205.3721 624.2733
389.0923 647.9899
722.7325 688.4900
893.6724 493.0348
260.9446 838.2153
531.5015 650.7649
501.7275 942.6909
761.7382 861.6894
227.5279 169.3962
381.5868 218.6460
745.5616 210.0136
887.0669 141.0381
263.5199 431.3925
473.0311 513.8548
473.9444 540.1190
833.0553 327.9387
189.3068 479.0549
319.3370 701.3338
663.3413 709.8915
698.7094 482.4531
163.8086 798.7267
463.2469 739.4950
671.1836 825.2658
736.5973 886.3258
72.1042 227.6615
306.3391 62.7808
593.5041 205.9517
833.7608 162.5720
328.8513 485.2446
296.1877 251.4283
738.1757 373.3238
681.4837 303.3129
260.0503 502.9826
361.9226 653.0553
555.6891 646.0579
934.5084 687.8817
238.4652 837.6876
342.8721 842.1233
644.7335 826.1078
797.2164 875.4536
111.3400 264.0316
543.5471 60.7694
525.6272 345.7271
674.7377 295.3383
224.2895 270.8647
438.8948 252.2929
704.7940 340.7099
927.1859 519.2900
90.9701 570.8921
295.7497 677.3425
478.6078 472.1190
684.8314 707.6256
124.1221 746.9054
383.8569 815.5458
573.9566 934.1359
752.1868 792.7820
308.6430 123.0779
302.1933 300.8821
544.7844 317.5795
896.6331 161.8760
149.8644 280.4099
512.0419 382.7563
552.6525 302.9677
717.7744 512.1635
89.1918 616.3751
437.4124 606.1184
600.7093 569.2464
707.4876 696.3031
319.0507 819.1822
325.5004 923.6795
510.5215 701.2811
837.7594 899.4337
221.6824 82.9084
543.6862 96.8540
553.0927 346.4845
887.6476 276.7247
72.7273 505.5335
370.0242 253.2137
686.7311 529.0888
664.2757 386.2490
320.4489 549.7409
340.8833 683.6809
582.3639 749.4243
906.7979 707.5691
262.0944 708.4470
456.1043 823.5744
594.8385 819.9421
741.5798 709.3459
323.6565 160.0623
281.7432 342.9282
603.2371 252.7512
751.7576 94.6734
149.7311 500.0404
332.1690 523.6702
541.3228 519.0925
703.6983 383.1012
88.6553 494.5506
406.7578 559.5108
611.2536 514.9265
743.1383 546.5529
319.4904 674.2662
374.8779 906.3276
621.6383 726.7112
949.1671 682.5126
91.0876 55.0998
381.7461 307.6185
534.7027 135.6656
889.4411 73.2602
55.2066 449.0443
276.4514 408.2033
493.4241 430.5183
905.3925 385.9122
131.9946 637.0009
460.0487 467.0744
521.9608 562.9992
801.7435 532.0808
247.4634 726.6347
521.4369 755.5193
516.4710 673.5335
687.9714 714.6653
314.8050 174.9788
382.9084 337.9124
739.9816 279.7102
722.0587 148.2066
201.5310 327.4342
354.1269 313.7668
522.3526 474.8410
831.0105 383.6631
191.5009 634.0274
455.3981 456.8568
703.0080 588.7954
752.5932 737.5615
276.9921 755.1328
257.3517 781.1625
581.9234 762.4411
679.3292 823.0239
126.4148 278.5631
408.5619 137.8365
697.8192 184.2950
675.3196 133.9630
65.8033 378.8811
522.6219 532.1069
645.6001 296.2959
721.8964 310.9778
161.8299 641.4570
256.6677 596.8359
577.6827 648.3840
897.9499 569.0565
230.8276 731.5864
386.3106 840.5082
465.6878 804.1856
800.6631 705.0641
124.6287 297.2497
354.8003 107.7436
535.3847 206.3585
769.6398 155.3192
146.7780 314.9775
401.3661 429.9701
476.7255 427.1782
742.2932 543.5784
331.4043 489.3727
458.8768 553.5658
483.3688 712.6914
922.4958 686.0159
240.9876 943.4067
416.6986 852.7748
645.8104 907.7643
906.8006 741.2797
112.3529 213.7613
426.9120 155.9590
708.2048 304.6109
856.0435 210.5915
258.5955 308.5588
492.3018 288.1718
721.0480 437.6634
733.1879 307.1447
229.9280 589.1695
458.9953 479.3510
712.5891 578.6982
781.9401 671.5599
231.8932 783.4779
337.8231 789.7622
459.3892 726.7732
897.7379 686.0434
75.7951 304.4445
362.1343 208.9668
626.2450 265.3616
745.6012 281.0147
50.1779 504.2345
342.9666 437.5938
541.0987 474.8011
762.8848 430.7027
146.2222 699.7446
483.0821 510.3519
676.9078 732.7293
721.1472 507.1465
329.3217 938.8795
288.9321 882.6629
729.0140 729.0268
884.1958 739.1958
286.1720 202.5245
391.7363 87.4146
645.7408 260.1282
737.1858 63.4922
77.1634 327.8385
548.9885 473.1482
718.7980 474.9117
690.0832 365.7768
334.9854 705.4737
547.4224 695.9679
663.2759 678.9763
924.4978 578.7660
60.0129 743.7392
253.9842 731.8029
626.9711 732.5632
724.4276 678.4119
157.4606 204.8029
427.2835 332.8975
471.1231 126.5468
673.0643 329.0457
239.5793 446.9602
494.1002 250.7488
721.0108 349.7095
838.5921 371.1743
273.7063 540.5702
333.2853 524.9247
667.4194 586.7982
696.5959 556.6009
220.3927 761.7323
427.7498 902.8985
642.0501 890.3920
741.0084 910.8573
332.2261 208.9389
256.9076 75.7794
677.1932 310.2227
867.3136 202.3671
212.0658 284.7004
429.5294 549.9883
511.6667 433.1294
905.1964 445.0254
155.1862 521.3202
469.8051 728.2532
713.3227 570.2107
873.4231 693.4170
162.6141 876.6694
365.7706 710.1496
450.1236 867.3676
875.7616 662.8318
68.6068 145.6151
312.4957 269.5174
506.9850 225.4814
815.2664 154.6443
306.4225 381.2142
403.5993 449.8511
571.3375 305.7791
935.8681 475.5292
213.6460 598.8123
435.1721 538.5241
471.8329 613.5086
919.9843 479.6566
344.3287 762.0970
549.5106 880.8437
531.6584 713.8678
916.4886 943.8656
291.5228 225.3030
413.0006 284.6828
696.7838 300.2991
736.5320 298.1437
336.0631 422.3417
252.8007 306.5312
645.3115 377.5177
925.3237 442.5071
259.8378 495.4377
407.4364 663.1169
725.0032 720.5370
729.1723 600.5293
343.6662 677.0234
271.2179 704.4862
669.4408 747.5254
862.2810 898.1858
292.5120 61.9661
456.5386 289.4662
660.8140 309.2064
895.3040 234.1238
309.7935 413.3630
282.4539 335.5225
729.7768 350.9165
791.4347 511.9282
255.6187 687.2153
391.0679 602.3498
473.1299 509.8695
697.4911 611.1640
207.8844 671.6661
440.4486 680.4772
565.7289 657.9439
792.5037 693.4461
332.1339 158.5966
498.7593 182.6756
548.1402 301.9821
732.4102 204.5050
241.7960 548.2077
461.1180 265.4120
586.7779 535.6574
906.4084 360.6729
88.5248 530.7719
477.1153 504.1278
717.5524 529.6810
856.8207 658.1294
122.6807 805.6207
438.5118 730.7488
609.6127 838.2540
937.2204 735.2027
102.1428 202.1230
429.0250 196.1443
723.8552 110.5237
802.5107 191.4201
109.4366 386.4142
385.7587 362.6131
681.9747 545.9140
940.7451 315.4377
161.5914 734.8263
274.9084 476.8660
469.4461 737.9879
801.6433 579.9312
79.5187 915.2390
547.8875 856.3420
723.6764 820.3876
743.3069 703.8082
141.1373 94.9850
360.5283 64.2122
462.2181 319.2088
904.4339 294.4306
155.5663 385.1670
412.8893 486.1957
541.0696 403.7013
814.7720 502.3049
154.7980 450.9804
371.1753 715.1519
502.4610 637.8987
689.7267 531.3293
237.4146 680.7887
386.2328 826.0348
566.4309 876.8216
903.8954 733.7515
278.2360 276.7055
428.7795 227.3821
620.3252 271.9315
857.2328 131.3059
245.0003 463.2900
388.6957 518.8126
544.3473 415.4241
820.5740 431.0068
105.2072 650.4660
284.8425 609.9915
585.3277 658.5955
907.3292 745.3237
118.8996 923.0044
391.6324 801.3033
462.2416 907.8474
718.5428 733.2446
141.5577 120.2014
336.6949 136.4485
609.8669 157.9691
876.9357 329.8305
329.5584 362.5690
454.8311 469.7616
667.4130 369.7621
707.7417 477.3605
246.8774 555.4070
449.9561 470.1533
685.1086 719.5256
941.1191 484.2386
257.3650 884.5136
292.3791 833.0173
506.8491 715.4614
658.4235 734.3186
304.8500 225.9780
489.1199 341.1450
495.4472 304.1895
918.7819 244.7401
150.1394 302.6709
